session_id,station_id,session_date,energy_consumed_kwh,duration_min,cost
16726,111,2025-10-27 23:24:59,72.25,17.35,19.06
16727,111,2025-07-20 17:14:02,41.91,27.54,11.48
16728,111,2025-08-07 13:09:58,73.21,17.34,19.3
16729,111,2025-08-12 19:12:14,55.44,36.85,14.86
16730,111,2025-09-21 07:41:55,22.1,57.94,6.53
16731,111,2025-08-14 15:57:53,64.46,23.62,17.11
16732,111,2025-09-19 23:36:12,71.71,32.64,18.93
16733,111,2025-07-22 08:12:17,41.54,21.58,11.39
16734,111,2025-10-19 22:16:01,56.58,57.37,15.14
16735,111,2025-10-25 02:35:47,29.75,42.62,8.44
16736,111,2025-10-30 19:04:07,64.15,41.06,17.04
16737,111,2025-07-17 20:26:03,36.95,35.3,10.24
16738,111,2025-05-25 14:28:11,60.25,25.86,16.06
16739,112,2025-10-11 03:23:52,69.63,21.38,10.44
16740,112,2025-10-09 12:02:06,67.02,51.43,10.05
16741,112,2025-07-21 13:26:11,68.7,48.72,10.31
16742,112,2025-06-10 20:55:25,35.94,47.92,5.39
16743,112,2025-10-11 20:37:45,65.5,28.69,9.83
16744,112,2025-08-12 09:07:23,41.37,23.99,6.21
16745,112,2025-07-23 19:11:33,50.66,54.34,7.6
16746,112,2025-08-17 17:08:12,26.54,32.43,3.98
16747,112,2025-09-22 00:34:23,48.34,35.72,7.25
16748,112,2025-06-04 09:06:18,63.41,15.77,9.51
16749,112,2025-07-14 23:37:55,41.58,20.32,6.24
16750,112,2025-07-23 18:20:11,43.05,16.61,6.46
16751,112,2025-06-07 13:49:33,32.93,24.56,4.94
16752,112,2025-07-25 08:41:13,37.9,46.94,5.68
16753,112,2025-06-17 00:11:28,69.25,27.19,10.39
16754,112,2025-10-11 21:33:03,31.84,36.9,4.78
16755,112,2025-05-30 06:47:46,59.56,26.18,8.93
16756,112,2025-10-28 06:45:19,27.3,25.14,4.1
16757,112,2025-09-19 07:27:56,44.13,32.52,6.62
16758,112,2025-07-29 08:02:57,28.3,32.21,4.25
16759,112,2025-09-18 17:12:56,72.15,33.42,10.82
16760,112,2025-06-26 15:51:05,58.98,57.95,8.85
16761,112,2025-06-18 14:59:15,39.46,56.05,5.92
16762,112,2025-09-23 08:07:24,63.45,53.44,9.52
16763,112,2025-05-27 07:13:11,49.63,51.63,7.44
16764,112,2025-10-24 01:10:26,69.8,42.81,10.47
16765,112,2025-09-15 19:51:32,73.89,33.87,11.08
16766,112,2025-07-06 10:35:54,53.48,56.51,8.02
16767,112,2025-07-12 23:29:59,36.73,29.37,5.51
16768,112,2025-09-10 23:27:14,45.39,51.72,6.81
16769,112,2025-09-29 00:31:20,28.2,35.02,4.23
16770,112,2025-08-07 19:12:02,68.48,36.08,10.27
16771,112,2025-08-24 05:19:37,60.07,37.67,9.01
16772,112,2025-07-16 16:34:51,39.88,47.18,5.98
16773,112,2025-10-15 11:19:04,28.0,31.88,4.2
16774,112,2025-08-17 13:01:45,31.33,36.87,4.7
16775,112,2025-11-08 23:39:49,50.97,31.08,7.65
16776,112,2025-08-20 13:16:26,35.86,25.42,5.38
16777,112,2025-06-07 12:43:14,49.85,46.48,7.48
16778,112,2025-08-06 14:26:58,73.93,34.94,11.09
16779,112,2025-08-22 00:14:03,74.55,24.74,11.18
16780,112,2025-08-12 02:13:51,59.65,46.96,8.95
16781,112,2025-06-22 20:50:09,70.38,17.77,10.56
16782,112,2025-07-25 03:32:09,21.96,57.37,3.29
16783,112,2025-07-09 16:03:20,58.71,48.19,8.81
16784,112,2025-06-04 04:14:13,66.49,27.39,9.97
16785,112,2025-10-29 05:27:43,46.45,53.66,6.97
16786,112,2025-11-04 04:28:29,60.93,46.64,9.14
16787,112,2025-05-30 15:59:17,54.65,49.97,8.2
16788,112,2025-10-10 20:28:41,66.3,16.98,9.95
16789,112,2025-10-24 21:40:58,23.61,17.17,3.54
16790,112,2025-10-16 05:19:38,44.5,36.3,6.67
16791,112,2025-06-16 11:31:58,51.04,56.69,7.66
16792,112,2025-09-14 13:38:19,37.52,16.83,5.63
16793,112,2025-10-15 04:59:22,57.75,48.48,8.66
16794,112,2025-07-21 07:48:55,53.38,42.61,8.01
16795,112,2025-08-23 23:42:59,34.7,23.22,5.2
16796,112,2025-07-22 04:00:16,34.74,52.39,5.21
16797,112,2025-06-06 09:24:13,72.33,56.93,10.85
16798,112,2025-11-12 05:28:58,20.91,17.99,3.14
16799,112,2025-08-19 22:49:45,38.34,29.03,5.75
16800,112,2025-08-25 08:05:14,74.18,48.2,11.13
16801,112,2025-05-30 03:54:22,74.65,53.28,11.2
16802,112,2025-05-22 18:33:25,56.03,16.07,8.4
16803,112,2025-06-06 09:43:18,63.27,20.87,9.49
16804,112,2025-09-26 07:39:25,55.62,38.61,8.34
16805,112,2025-10-15 05:36:28,72.58,43.65,10.89
16806,112,2025-10-12 13:44:01,46.6,27.03,6.99
16807,112,2025-06-21 19:44:22,64.95,47.57,9.74
16808,112,2025-07-08 19:58:27,52.42,45.28,7.86
16809,112,2025-09-28 21:15:51,66.31,52.05,9.95
16810,112,2025-10-22 10:26:01,24.17,53.46,3.63
16811,112,2025-09-19 21:21:02,63.2,28.37,9.48
16812,112,2025-07-07 14:47:06,20.62,50.38,3.09
16813,112,2025-08-20 08:54:39,72.75,35.29,10.91
16814,112,2025-08-31 12:04:16,69.08,21.45,10.36
16815,112,2025-06-26 00:17:51,21.51,49.64,3.23
16816,112,2025-10-24 07:21:36,55.49,32.52,8.32
16817,112,2025-10-29 02:05:36,67.48,33.09,10.12
16818,112,2025-11-12 18:53:11,36.46,49.35,5.47
16819,112,2025-10-07 17:13:10,20.01,55.4,3.0
16820,112,2025-10-03 05:31:04,41.94,53.69,6.29
16821,112,2025-07-19 08:59:11,59.71,41.84,8.96
16822,113,2025-09-03 16:35:58,9.4,150.31,0.94
16823,113,2025-10-19 14:40:22,17.05,70.59,1.71
16824,113,2025-08-31 09:43:20,10.31,136.45,1.03
16825,113,2025-11-10 05:42:21,16.98,65.88,1.7
16826,113,2025-09-04 04:11:57,8.21,56.0,0.82
16827,113,2025-10-17 00:22:56,11.22,82.66,1.12
16828,113,2025-11-12 09:10:03,27.34,54.41,2.73
16829,113,2025-07-18 23:44:28,9.11,182.09,0.91
16830,113,2025-09-21 14:40:45,28.09,91.18,2.81
16831,113,2025-07-19 11:01:41,15.71,65.06,1.57
16832,113,2025-10-24 16:41:20,19.01,69.15,1.9
16833,113,2025-05-26 12:14:36,24.95,76.97,2.49
16834,113,2025-06-19 02:56:40,11.52,194.53,1.15
16835,113,2025-10-09 11:30:12,16.6,171.04,1.66
16836,113,2025-11-11 13:23:01,23.04,113.57,2.3
16837,113,2025-11-01 12:39:16,11.03,56.97,1.1
16838,113,2025-07-27 01:58:33,12.86,179.11,1.29
16839,113,2025-06-04 03:16:48,11.24,91.11,1.12
16840,113,2025-05-31 17:17:18,24.34,65.07,2.43
16841,113,2025-06-29 09:13:50,19.95,123.92,1.99
16842,113,2025-11-13 23:01:22,21.81,58.77,2.18
16843,113,2025-06-28 20:55:13,13.04,99.61,1.3
16844,113,2025-10-22 14:51:23,21.3,99.22,2.13
16845,113,2025-08-15 12:34:48,13.9,117.77,1.39
16846,113,2025-09-20 23:57:57,13.46,96.63,1.35
16847,113,2025-09-11 12:56:53,11.92,180.0,1.19
16848,113,2025-09-08 03:30:45,26.48,116.45,2.65
16849,113,2025-06-04 17:19:24,28.41,87.62,2.84
16850,113,2025-08-02 11:22:12,16.6,81.66,1.66
16851,113,2025-09-16 06:39:28,21.37,54.15,2.14
16852,113,2025-10-12 06:52:45,8.91,117.3,0.89
16853,113,2025-07-05 23:32:14,17.49,161.85,1.75
16854,113,2025-07-14 08:15:32,14.8,95.58,1.48
16855,113,2025-10-27 08:10:22,21.93,113.08,2.19
16856,113,2025-08-14 14:38:48,23.86,197.73,2.39
16857,113,2025-11-06 22:08:04,17.39,134.46,1.74
16858,113,2025-11-14 08:39:11,29.15,163.41,2.92
16859,113,2025-09-19 03:25:01,12.44,198.95,1.24
16860,113,2025-11-09 21:35:53,8.66,110.21,0.87
16861,113,2025-07-23 18:42:35,9.7,167.59,0.97
16862,113,2025-11-10 00:13:09,29.15,182.27,2.91
16863,113,2025-06-13 20:13:51,24.78,173.13,2.48
16864,113,2025-09-01 02:19:15,17.88,126.05,1.79
16865,113,2025-11-08 09:53:27,10.89,94.55,1.09
16866,113,2025-07-20 10:01:07,9.51,137.06,0.95
16867,113,2025-05-25 17:12:46,16.07,124.51,1.61
16868,113,2025-10-26 08:35:48,21.59,67.23,2.16
16869,113,2025-10-14 20:34:32,16.56,198.4,1.66
16870,113,2025-08-10 19:04:00,12.86,152.79,1.29
16871,113,2025-07-07 01:45:48,27.4,183.7,2.74
16872,113,2025-09-30 13:56:50,29.21,165.79,2.92
16873,113,2025-06-30 16:48:51,14.49,91.93,1.45
16874,113,2025-11-13 05:07:13,20.66,129.21,2.07
16875,113,2025-08-10 08:40:21,17.23,62.86,1.72
16876,113,2025-05-24 10:06:48,29.41,168.02,2.94
16877,113,2025-06-04 21:55:29,23.12,195.6,2.31
16878,113,2025-09-29 21:59:44,24.62,169.08,2.46
16879,113,2025-08-18 07:18:49,27.18,53.39,2.72
16880,113,2025-09-12 19:56:04,11.63,158.17,1.16
16881,113,2025-09-10 19:36:10,9.0,149.3,0.9
16882,113,2025-10-12 07:28:17,16.74,154.58,1.67
16883,113,2025-09-26 08:33:25,23.07,152.39,2.31
16884,113,2025-07-27 06:39:55,17.55,175.54,1.75
16885,113,2025-09-12 12:13:41,9.48,89.03,0.95
16886,113,2025-07-04 16:22:30,24.16,148.87,2.42
16887,113,2025-11-11 02:59:44,18.97,168.73,1.9
16888,113,2025-07-29 20:19:23,18.82,127.22,1.88
16889,113,2025-06-03 04:49:57,27.45,85.08,2.75
16890,113,2025-10-01 19:15:53,12.32,139.78,1.23
16891,113,2025-08-20 17:44:02,22.51,133.93,2.25
16892,113,2025-08-28 20:58:17,17.56,164.38,1.76
16893,113,2025-09-24 04:02:45,9.34,121.62,0.93
16894,113,2025-07-28 03:37:33,17.2,153.59,1.72
16895,113,2025-09-22 19:10:31,28.66,95.04,2.87
16896,113,2025-05-20 01:24:32,19.9,56.62,1.99
16897,113,2025-06-29 00:58:22,29.58,72.08,2.96
16898,113,2025-09-22 08:31:21,15.27,144.9,1.53
16899,113,2025-08-04 14:01:33,18.1,121.83,1.81
16900,113,2025-08-30 21:03:16,28.99,158.91,2.9
16901,113,2025-06-11 10:47:45,28.27,184.92,2.83
16902,113,2025-05-28 01:48:01,26.83,156.43,2.68
16903,113,2025-05-28 07:47:22,18.25,66.47,1.83
16904,113,2025-10-31 23:13:01,12.03,136.75,1.2
16905,113,2025-07-12 13:46:32,28.71,111.62,2.87
16906,113,2025-07-21 09:34:50,14.69,158.06,1.47
16907,113,2025-06-18 23:49:43,8.46,43.32,0.85
16908,113,2025-07-19 08:31:04,29.67,106.95,2.97
16909,113,2025-06-18 11:35:09,22.87,155.78,2.29
16910,113,2025-08-28 19:34:35,25.71,51.73,2.57
16911,113,2025-07-26 10:01:08,24.84,149.76,2.48
16912,113,2025-08-06 19:16:47,23.1,157.85,2.31
16913,113,2025-09-19 10:15:05,28.51,64.75,2.85
16914,113,2025-08-22 03:34:52,9.57,193.35,0.96
16915,113,2025-07-22 10:10:38,8.52,90.77,0.85
16916,113,2025-11-05 05:14:32,29.04,182.65,2.9
16917,113,2025-09-14 21:14:32,15.54,177.96,1.55
16918,113,2025-06-10 13:18:11,19.87,146.38,1.99
16919,113,2025-06-01 19:45:20,13.12,174.58,1.31
16920,113,2025-07-16 19:39:56,16.67,176.58,1.67
16921,113,2025-05-29 14:02:55,19.74,175.21,1.97
16922,113,2025-08-15 13:29:49,22.17,197.52,2.22
16923,113,2025-09-18 13:17:46,27.73,118.61,2.77
16924,113,2025-06-18 23:21:05,26.36,72.27,2.64
16925,113,2025-10-02 03:27:40,15.75,128.59,1.58
16926,113,2025-09-25 00:18:08,9.73,192.52,0.97
16927,113,2025-06-06 01:01:14,13.18,199.71,1.32
16928,113,2025-11-05 15:31:23,19.4,117.08,1.94
16929,113,2025-07-13 02:35:10,28.41,148.07,2.84
16930,113,2025-08-25 19:18:49,19.76,150.71,1.98
16931,113,2025-08-04 20:54:49,9.6,138.91,0.96
16932,113,2025-05-21 16:01:53,24.95,186.05,2.49
16933,113,2025-06-26 08:58:28,15.25,102.95,1.52
16934,113,2025-10-28 03:42:21,11.44,164.08,1.14
16935,113,2025-06-01 22:51:42,28.48,64.13,2.85
16936,113,2025-10-14 09:51:24,26.0,127.29,2.6
16937,113,2025-09-30 09:32:30,20.46,77.47,2.05
16938,113,2025-06-04 05:04:01,24.7,153.8,2.47
16939,113,2025-11-06 07:05:25,26.24,136.45,2.62
16940,113,2025-11-08 11:22:42,22.81,69.97,2.28
16941,113,2025-06-22 20:54:40,26.62,95.36,2.66
16942,113,2025-10-28 09:57:44,25.43,63.75,2.54
16943,113,2025-08-10 23:15:30,26.08,190.49,2.61
16944,113,2025-06-05 05:52:03,28.62,156.61,2.86
16945,113,2025-11-10 06:23:58,23.91,157.61,2.39
16946,113,2025-06-09 03:04:16,12.6,122.97,1.26
16947,113,2025-11-06 16:03:54,21.53,107.85,2.15
16948,113,2025-06-14 10:44:26,23.48,50.62,2.35
16949,113,2025-08-09 07:42:24,29.22,120.15,2.92
16950,113,2025-10-04 20:45:24,26.92,120.49,2.69
16951,113,2025-07-05 21:11:41,19.36,114.97,1.94
16952,113,2025-06-04 10:35:08,13.71,135.7,1.37
16953,113,2025-09-25 19:25:51,21.4,57.76,2.14
16954,113,2025-06-19 07:38:51,28.47,132.65,2.85
16955,113,2025-08-11 17:53:43,8.39,181.52,0.84
16956,113,2025-11-08 19:25:40,27.16,147.94,2.72
16957,113,2025-07-03 00:09:11,10.15,190.68,1.01
16958,113,2025-09-20 06:12:59,26.67,51.96,2.67
16959,113,2025-10-08 04:01:41,25.63,103.87,2.56
16960,113,2025-10-28 03:52:34,24.02,67.57,2.4
16961,113,2025-08-07 22:42:14,27.31,197.57,2.73
16962,113,2025-09-27 23:45:23,17.15,150.49,1.72
16963,113,2025-10-29 05:11:01,25.13,96.42,2.51
16964,113,2025-10-01 11:12:03,13.77,128.65,1.38
16965,113,2025-11-04 22:28:53,13.25,197.13,1.33
16966,113,2025-06-04 07:51:28,29.11,108.95,2.91
16967,113,2025-09-10 19:21:08,28.85,58.74,2.89
16968,113,2025-10-11 02:34:02,14.45,96.66,1.44
16969,113,2025-08-11 10:03:18,22.46,83.69,2.25
16970,113,2025-09-20 22:37:18,10.14,181.25,1.01
16971,113,2025-08-21 02:02:56,13.85,198.76,1.38
16972,113,2025-10-24 18:48:52,26.99,182.28,2.7
16973,113,2025-07-08 23:31:01,23.75,172.44,2.38
16974,113,2025-09-01 01:46:33,13.83,51.31,1.38
16975,113,2025-09-28 14:39:12,9.79,102.66,0.98
16976,113,2025-08-07 17:15:17,11.87,178.1,1.19
16977,113,2025-05-25 20:53:06,10.94,148.97,1.09
16978,113,2025-10-24 16:07:53,29.15,148.69,2.92
16979,113,2025-10-29 03:12:42,8.57,102.67,0.86
16980,113,2025-10-17 22:22:06,12.65,191.9,1.26
16981,113,2025-07-25 22:07:34,9.58,170.27,0.96
16982,114,2025-09-16 16:13:56,23.44,174.47,3.52
16983,114,2025-09-05 05:40:17,17.89,109.06,2.68
16984,114,2025-05-30 13:46:19,28.78,51.25,4.32
16985,114,2025-09-20 17:50:41,19.9,42.09,2.99
16986,114,2025-06-20 23:00:39,11.16,71.43,1.67
16987,114,2025-07-11 20:28:29,26.66,123.59,4.0
16988,114,2025-10-26 02:19:52,16.79,70.71,2.52
16989,114,2025-05-23 06:34:08,23.41,189.7,3.51
16990,114,2025-07-09 09:03:25,22.66,174.3,3.4
16991,114,2025-09-14 15:31:05,8.45,148.65,1.27
16992,114,2025-10-12 10:37:05,28.83,57.83,4.33
16993,114,2025-06-01 11:04:31,8.42,102.62,1.26
16994,114,2025-10-20 21:54:13,10.32,120.3,1.55
16995,114,2025-07-18 03:05:34,13.46,155.35,2.02
16996,114,2025-09-14 19:27:34,23.67,160.66,3.55
16997,114,2025-10-22 20:48:33,23.33,74.11,3.5
16998,114,2025-09-09 08:57:25,16.41,68.5,2.46
16999,114,2025-08-23 20:43:21,12.49,147.0,1.87
17000,114,2025-07-05 16:36:24,28.11,72.07,4.22
17001,114,2025-08-30 18:18:22,25.84,56.05,3.88
17002,114,2025-11-08 11:12:20,15.34,131.67,2.3
17003,114,2025-06-25 03:12:24,25.7,74.45,3.86
17004,114,2025-06-22 10:20:32,28.27,197.9,4.24
17005,114,2025-08-07 15:48:43,14.37,178.53,2.16
17006,114,2025-08-03 09:44:09,27.92,143.19,4.19
17007,114,2025-10-31 11:05:10,20.76,179.22,3.11
17008,114,2025-09-05 21:01:28,25.34,123.64,3.8
17009,114,2025-11-13 21:27:39,16.8,72.39,2.52
17010,114,2025-07-14 07:49:08,22.0,165.19,3.3
17011,114,2025-08-25 18:50:04,28.92,84.18,4.34
17012,114,2025-11-09 15:03:13,13.13,110.54,1.97
17013,114,2025-08-11 21:04:06,16.54,197.46,2.48
17014,114,2025-06-25 22:50:28,13.6,138.55,2.04
17015,114,2025-06-08 19:40:11,11.03,187.86,1.65
17016,114,2025-06-13 07:26:02,19.78,176.58,2.97
17017,114,2025-08-13 18:47:36,17.82,71.23,2.67
17018,114,2025-05-22 13:46:49,12.48,70.67,1.87
17019,114,2025-08-25 15:09:18,8.56,101.95,1.28
17020,114,2025-09-22 02:54:58,25.95,94.82,3.89
17021,114,2025-09-16 23:33:16,10.56,139.42,1.58
17022,114,2025-07-01 11:09:56,26.39,68.7,3.96
17023,114,2025-09-02 03:23:42,11.03,184.65,1.65
17024,114,2025-08-22 20:55:54,10.51,151.1,1.58
17025,114,2025-11-06 07:56:35,13.87,106.85,2.08
17026,114,2025-07-01 20:46:26,11.25,82.13,1.69
17027,114,2025-07-18 14:33:44,10.14,120.8,1.52
17028,114,2025-10-23 14:46:16,23.66,158.45,3.55
17029,114,2025-08-09 03:49:49,13.76,124.94,2.06
17030,114,2025-11-12 04:13:59,12.75,113.39,1.91
17031,114,2025-07-06 12:52:01,13.24,163.89,1.99
17032,114,2025-10-24 12:03:44,8.48,156.15,1.27
17033,114,2025-11-05 20:52:12,27.21,189.79,4.08
17034,114,2025-07-09 16:36:49,13.34,85.97,2.0
17035,114,2025-10-10 09:05:38,20.42,44.47,3.06
17036,114,2025-07-21 21:37:14,11.94,83.21,1.79
17037,114,2025-08-07 02:43:47,27.63,42.13,4.14
17038,114,2025-07-26 01:26:21,19.93,79.32,2.99
17039,114,2025-07-24 15:23:26,25.55,193.45,3.83
17040,114,2025-08-24 08:17:41,21.71,187.64,3.26
17041,114,2025-06-25 07:09:40,22.11,146.47,3.32
17042,114,2025-05-25 04:07:44,20.48,60.12,3.07
17043,114,2025-08-06 13:52:40,10.38,50.39,1.56
17044,114,2025-05-24 00:22:45,21.72,172.76,3.26
17045,114,2025-10-09 22:37:04,15.95,53.37,2.39
17046,114,2025-10-21 07:53:48,13.87,92.8,2.08
17047,114,2025-08-08 08:38:16,22.02,136.0,3.3
17048,114,2025-11-08 06:36:03,29.91,103.69,4.49
17049,114,2025-06-08 20:07:07,29.7,91.45,4.46
17050,114,2025-08-18 00:20:46,13.21,50.89,1.98
17051,114,2025-07-06 08:24:21,25.15,72.19,3.77
17052,114,2025-09-22 13:15:26,13.92,124.73,2.09
17053,114,2025-05-24 20:40:47,13.7,116.77,2.05
17054,114,2025-08-02 10:27:27,16.5,53.13,2.48
17055,114,2025-06-12 20:06:46,17.64,50.32,2.65
17056,114,2025-07-31 03:15:30,18.02,108.43,2.7
17057,114,2025-05-30 22:55:30,22.17,93.19,3.33
17058,114,2025-10-21 04:24:41,19.41,109.41,2.91
17059,114,2025-08-10 00:53:38,19.53,100.41,2.93
17060,114,2025-08-02 04:59:13,17.85,55.69,2.68
17061,114,2025-09-21 13:57:07,26.27,86.51,3.94
17062,114,2025-05-24 19:03:21,22.62,52.96,3.39
17063,114,2025-07-15 17:43:25,23.49,178.36,3.52
17064,114,2025-11-10 07:17:53,20.64,121.23,3.1
17065,114,2025-07-15 10:12:41,23.27,43.0,3.49
17066,114,2025-08-19 17:07:49,10.81,148.82,1.62
17067,114,2025-06-01 04:53:05,10.94,116.83,1.64
17068,114,2025-09-01 22:05:06,23.55,146.08,3.53
17069,114,2025-10-07 07:26:52,29.92,111.25,4.49
17070,114,2025-06-27 05:18:23,20.75,153.11,3.11
17071,114,2025-07-10 04:48:07,23.52,79.99,3.53
17072,114,2025-08-12 10:23:03,25.13,172.67,3.77
17073,114,2025-08-24 20:06:12,20.1,41.78,3.02
17074,114,2025-06-10 00:34:41,26.5,133.97,3.98
17075,114,2025-08-28 01:26:53,8.3,155.37,1.25
17076,114,2025-08-03 02:02:14,20.27,143.3,3.04
17077,114,2025-07-10 02:03:58,17.85,98.6,2.68
17078,114,2025-08-23 04:31:04,19.06,184.05,2.86
17079,114,2025-10-29 11:01:36,25.67,193.93,3.85
17080,114,2025-10-10 19:35:33,19.33,183.21,2.9
17081,114,2025-07-04 15:07:11,16.37,159.28,2.46
17082,114,2025-07-17 21:16:45,20.14,66.27,3.02
17083,114,2025-06-26 23:45:12,15.94,128.8,2.39
17084,114,2025-06-27 23:57:21,27.36,83.24,4.1
17085,114,2025-10-29 21:56:32,28.49,148.62,4.27
17086,114,2025-09-24 07:44:27,26.27,43.63,3.94
17087,114,2025-09-02 06:24:54,18.91,168.83,2.84
17088,114,2025-05-27 00:30:50,16.14,69.63,2.42
17089,114,2025-10-11 04:05:07,17.22,83.5,2.58
17090,114,2025-08-18 17:03:04,22.31,89.87,3.35
17091,114,2025-07-17 16:55:33,20.14,40.85,3.02
17092,114,2025-06-10 11:07:41,22.75,166.76,3.41
17093,114,2025-09-21 18:09:38,29.43,187.82,4.41
17094,114,2025-08-31 14:34:53,10.58,84.73,1.59
17095,114,2025-05-28 10:53:35,8.08,81.29,1.21
17096,114,2025-10-27 15:55:14,26.77,125.23,4.02
17097,115,2025-06-05 12:28:35,60.46,53.35,16.11
17098,115,2025-06-19 12:36:28,70.85,36.2,18.71
17099,115,2025-07-24 13:40:37,52.27,38.0,14.07
17100,115,2025-09-15 13:29:23,55.22,17.93,14.81
17101,115,2025-08-17 09:52:45,65.74,19.15,17.43
17102,115,2025-08-22 03:32:47,29.81,16.96,8.45
17103,115,2025-10-06 17:40:00,64.46,38.45,17.12
17104,115,2025-08-01 13:44:47,40.83,41.06,11.21
17105,115,2025-10-18 21:52:57,51.57,39.19,13.89
17106,115,2025-09-25 01:57:01,59.28,28.67,15.82
17107,115,2025-09-05 17:07:30,37.82,16.66,10.45
17108,115,2025-08-31 08:13:06,30.36,17.11,8.59
17109,115,2025-08-19 09:09:39,39.06,21.31,10.77
17110,115,2025-08-14 04:10:18,41.7,16.2,11.43
17111,115,2025-11-13 16:13:57,71.49,24.17,18.87
17112,115,2025-08-16 12:47:54,30.68,44.49,8.67
17113,115,2025-09-10 03:22:27,57.63,21.26,15.41
17114,115,2025-08-31 18:18:09,51.37,46.39,13.84
17115,115,2025-10-21 14:02:23,62.12,24.43,16.53
17116,115,2025-06-02 05:23:23,68.43,41.17,18.11
17117,115,2025-09-10 05:33:42,70.42,28.88,18.6
17118,115,2025-08-17 06:37:31,40.91,32.77,11.23
17119,115,2025-07-12 03:02:38,46.12,19.0,12.53
17120,115,2025-10-15 11:00:02,46.08,42.81,12.52
17121,115,2025-09-27 00:13:39,52.68,38.8,14.17
17122,115,2025-06-28 07:21:37,47.09,15.41,12.77
17123,115,2025-07-12 03:41:43,54.69,55.53,14.67
17124,115,2025-09-08 23:00:23,30.41,27.87,8.6
17125,115,2025-10-31 23:45:24,51.74,17.46,13.93
17126,115,2025-09-12 23:54:06,45.6,59.73,12.4
17127,115,2025-06-12 15:01:24,22.91,21.35,6.73
17128,115,2025-06-11 03:39:10,71.27,24.82,18.82
17129,115,2025-05-26 01:10:02,27.0,15.99,7.75
17130,115,2025-09-22 14:02:46,38.02,27.36,10.51
17131,115,2025-11-03 22:08:50,40.77,57.37,11.19
17132,115,2025-07-24 15:36:45,64.49,19.04,17.12
17133,115,2025-07-22 20:40:41,59.91,23.24,15.98
17134,115,2025-10-26 07:50:43,56.51,29.28,15.13
17135,115,2025-10-11 22:03:56,50.91,17.25,13.73
17136,115,2025-10-27 08:10:37,28.85,58.77,8.21
17137,115,2025-05-22 21:45:10,32.83,39.41,9.21
17138,115,2025-09-30 16:27:26,49.36,17.84,13.34
17139,115,2025-08-20 09:05:56,33.26,47.95,9.31
17140,115,2025-08-11 04:09:44,50.64,19.56,13.66
17141,115,2025-09-08 22:33:48,27.84,43.83,7.96
17142,115,2025-07-17 23:29:55,65.6,23.33,17.4
17143,115,2025-07-29 08:40:15,21.13,35.07,6.28
17144,115,2025-07-03 05:45:57,67.14,37.64,17.79
17145,115,2025-09-08 03:50:27,21.61,54.81,6.4
17146,115,2025-07-02 20:32:11,45.23,52.36,12.31
17147,115,2025-07-08 07:53:15,42.65,46.94,11.66
17148,115,2025-07-23 13:49:17,56.4,27.84,15.1
17149,115,2025-06-16 10:31:07,41.26,26.48,11.32
17150,115,2025-10-24 00:48:29,71.29,45.3,18.82
17151,115,2025-09-26 08:21:28,25.64,51.2,7.41
17152,115,2025-09-11 19:10:45,45.23,53.76,12.31
17153,115,2025-07-27 20:03:12,45.61,40.64,12.4
17154,115,2025-09-16 00:38:01,59.41,43.45,15.85
17155,115,2025-10-10 20:17:02,42.37,26.75,11.59
17156,115,2025-11-04 19:45:40,51.34,31.83,13.83
17157,115,2025-07-26 09:54:45,61.94,21.21,16.48
17158,115,2025-06-07 16:48:39,69.4,51.42,18.35
17159,115,2025-06-02 22:50:53,28.15,57.61,8.04
17160,115,2025-07-20 09:01:44,28.61,40.54,8.15
17161,115,2025-11-05 03:34:26,60.36,43.46,16.09
17162,115,2025-07-14 05:52:35,52.4,21.7,14.1
17163,115,2025-08-21 08:12:58,65.37,29.63,17.34
17164,115,2025-10-31 20:19:46,62.22,19.83,16.56
17165,115,2025-09-20 13:50:21,39.41,20.95,10.85
17166,115,2025-10-05 07:51:46,58.87,34.9,15.72
17167,115,2025-10-26 17:55:38,67.11,37.5,17.78
17168,115,2025-06-23 20:31:27,67.09,57.68,17.77
17169,115,2025-05-28 03:44:58,73.15,33.27,19.29
17170,115,2025-09-07 22:29:24,62.03,38.89,16.51
17171,115,2025-06-11 10:34:54,42.46,36.18,11.62
17172,115,2025-09-22 04:34:47,32.65,30.34,9.16
17173,115,2025-11-10 19:26:36,21.58,22.78,6.39
17174,115,2025-08-11 04:02:21,38.94,19.13,10.73
17175,115,2025-06-24 12:45:35,31.87,32.18,8.97
17176,115,2025-10-23 08:31:27,49.01,15.37,13.25
17177,115,2025-06-24 19:06:11,62.03,41.72,16.51
17178,115,2025-07-22 06:59:49,61.33,37.21,16.33
17179,115,2025-08-18 23:18:16,35.89,17.13,9.97
17180,115,2025-10-20 16:59:58,21.42,22.57,6.36
17181,115,2025-07-23 20:10:32,54.39,51.69,14.6
17182,115,2025-07-04 12:15:34,30.93,45.99,8.73
17183,115,2025-10-08 03:35:52,28.08,41.59,8.02
17184,115,2025-07-08 22:21:44,37.13,16.55,10.28
17185,115,2025-10-10 13:59:16,61.2,23.27,16.3
17186,115,2025-08-19 13:12:52,29.88,15.31,8.47
17187,115,2025-07-22 16:41:12,24.01,32.21,7.0
17188,115,2025-11-04 23:57:49,52.29,37.0,14.07
17189,115,2025-09-19 08:50:30,74.37,58.86,19.59
17190,115,2025-10-20 15:01:59,58.07,29.89,15.52
